week_start,geo,device,channel,campaign,impressions,clicks,sessions,add_to_cart,begin_checkout,purchases,revenue,spend,platform_roas_reported,last_click_roas,position_based_roas,time_decay_roas,shipping_issue_rate,bot_rate,ghost_impressions,holdout_flag
2025-06-23,BE-BRU,Mobile,Paid Social,Retargeting-Catalog,40413,483,494,128,70,1,71.52,157.22,0.71,0.45,0.45,0.44,0.023,0.067,13833,0
2025-06-23,BE-BRU,Mobile,Organic,SEO-Core,1212,108,450,80,45,1,72.22,0.0,0.0,0.0,0.0,0.0,0.24,0.031,0,0
2025-06-23,BE-BRU,Mobile,Direct,Direct,2054,103,425,111,72,2,141.55,0.0,0.0,0.0,0.0,0.0,0.247,0.048,0,0
2025-06-23,BE-BRU,Mobile,Email/SMS,Lifecycle-Reactivation,2175,102,174,46,29,1,69.47,54.62,1.27,1.27,1.14,1.01,0.066,0.03,0,0
2025-06-23,BE-BRU,Mobile,Affiliate,Aff-NetA,11634,191,224,38,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.038,0,0
2025-06-23,BE-BRU,Mobile,Referral,ReferAFriend,649,10,146,27,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.021,0,0
2025-06-23,BE-BRU,Desktop,Paid Search,NonBrand-Decor,16541,568,628,140,97,2,141.14,329.13,0.58,0.43,0.44,0.35,0.042,0.022,6029,0
2025-06-23,BE-BRU,Desktop,Paid Social,Retargeting-Catalog,33707,415,428,97,55,1,69.1,134.2,0.8,0.51,0.54,0.46,0.189,0.055,12785,0
2025-06-23,BE-BRU,Desktop,Organic,SEO-Core,1672,81,349,92,63,1,66.82,0.0,0.0,0.0,0.0,0.0,0.026,0.038,0,0
2025-06-23,BE-BRU,Desktop,Direct,Direct,996,41,230,64,42,1,70.53,0.0,0.0,0.0,0.0,0.0,0.082,0.024,0,0
2025-06-23,BE-BRU,Desktop,Email/SMS,Lifecycle-Welcome,1750,72,140,31,22,0,0.0,49.84,0.0,0.0,0.0,0.0,0.054,0.026,0,0
2025-06-23,BE-BRU,Desktop,Affiliate,Aff-NetA,9972,161,168,42,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.022,0,0
2025-06-23,BE-BRU,Desktop,Referral,ReferAFriend,514,9,88,24,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.023,0,0
2025-06-23,LU-LUX,Mobile,Paid Search,Brand-Core,20706,646,783,196,142,4,338.41,403.56,1.13,0.84,0.77,0.67,0.042,0.034,7042,0
2025-06-23,LU-LUX,Mobile,Paid Social,Retargeting-Catalog,27438,352,370,76,53,0,0.0,135.29,0.0,0.0,0.0,0.0,0.125,0.046,10404,0
2025-06-23,LU-LUX,Mobile,Organic,SEO-Core,2005,133,549,96,57,1,82.61,0.0,0.0,0.0,0.0,0.0,0.051,0.018,0,0
2025-06-23,LU-LUX,Mobile,Direct,Direct,2045,32,355,98,60,1,80.29,0.0,0.0,0.0,0.0,0.0,0.115,0.037,0,0
2025-06-23,LU-LUX,Mobile,Email/SMS,Lifecycle-Welcome,2412,122,193,47,34,1,79.85,77.25,1.03,1.03,0.92,1.0,0.063,0.017,0,0
2025-06-23,LU-LUX,Mobile,Affiliate,Aff-NetA,8834,161,181,37,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.048,0,0
2025-06-23,LU-LUX,Mobile,Referral,ReferAFriend,365,12,107,21,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.022,0,0
2025-06-23,LU-LUX,Desktop,Paid Search,Brand-Core,14456,440,524,118,69,1,82.62,248.29,0.45,0.33,0.32,0.3,0.039,0.022,3324,0
2025-06-23,LU-LUX,Desktop,Paid Social,Prospecting-Video,21347,273,299,91,64,1,88.04,91.19,1.5,0.97,0.95,0.76,0.167,0.063,5496,0
2025-06-23,LU-LUX,Desktop,Organic,SEO-Core,528,14,255,59,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.034,0,0
2025-06-23,LU-LUX,Desktop,Direct,Direct,425,12,205,47,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.017,0,0
2025-06-23,LU-LUX,Desktop,Email/SMS,Lifecycle-Welcome,1562,73,125,38,27,1,86.11,89.51,0.96,0.96,0.95,0.92,0.025,0.031,0,0
2025-06-23,LU-LUX,Desktop,Affiliate,Aff-NetB,10121,187,183,44,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.042,0,0
2025-06-23,LU-LUX,Desktop,Referral,ReferAFriend,265,3,54,13,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.021,0,0
2025-06-30,NL-NH,Mobile,Paid Search,NonBrand-Decor,38564,1229,1426,349,200,5,384.02,746.36,0.69,0.51,0.51,0.4,0.07,0.04,13234,0
2025-06-30,NL-NH,Mobile,Paid Social,Retargeting-Catalog,53394,577,672,126,81,1,74.22,220.06,0.52,0.34,0.32,0.33,0.013,0.067,13385,0
2025-06-30,NL-NH,Mobile,Organic,SEO-Core,2960,134,580,124,75,2,155.41,0.0,0.0,0.0,0.0,0.0,0.044,0.017,0,0
2025-06-30,NL-NH,Mobile,Direct,Direct,2602,62,526,138,100,3,228.67,0.0,0.0,0.0,0.0,0.0,0.068,0.021,0,0
2025-06-30,NL-NH,Mobile,Email/SMS,Lifecycle-Welcome,2337,109,187,37,20,0,0.0,44.99,0.0,0.0,0.0,0.0,0.028,0.041,0,0
2025-06-30,NL-NH,Mobile,Affiliate,Aff-NetA,12781,218,286,74,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.029,0,0
2025-06-30,NL-NH,Mobile,Referral,ReferAFriend,707,11,142,38,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.028,0,0
2025-06-30,NL-NH,Desktop,Paid Search,NonBrand-Decor,28994,860,804,202,147,5,364.23,561.84,0.88,0.65,0.68,0.54,0.019,0.018,14154,0
2025-06-30,NL-NH,Desktop,Paid Social,Retargeting-Catalog,38762,507,492,144,79,1,78.61,162.63,0.75,0.48,0.43,0.39,0.029,0.055,14567,0
2025-06-30,NL-NH,Desktop,Organic,SEO-Core,3641,66,620,152,100,3,222.91,0.0,0.0,0.0,0.0,0.0,0.053,0.032,0,0
2025-06-30,NL-NH,Desktop,Direct,Direct,2365,59,415,99,68,2,149.83,0.0,0.0,0.0,0.0,0.0,0.101,0.022,0,0
2025-06-30,NL-NH,Desktop,Email/SMS,Lifecycle-Welcome,2162,108,173,47,34,1,75.45,72.46,1.04,1.04,1.09,0.82,0.085,0.019,0,0
2025-06-30,NL-NH,Desktop,Affiliate,Aff-NetA,11047,207,246,52,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.028,0,0
2025-06-30,NL-NH,Desktop,Referral,ReferAFriend,357,13,99,24,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.018,0,0
2025-06-30,NL-ZH,Mobile,Paid Search,NonBrand-Home,18231,627,713,126,72,2,147.13,374.93,0.53,0.39,0.34,0.34,0.071,0.029,6066,0
2025-06-30,NL-ZH,Mobile,Paid Social,Retargeting-Catalog,52314,609,702,186,134,2,147.83,215.68,1.06,0.69,0.66,0.67,0.077,0.063,24646,0
2025-06-30,NL-ZH,Mobile,Organic,SEO-Core,827,75,375,83,46,1,71.27,0.0,0.0,0.0,0.0,0.0,0.223,0.016,0,0
2025-06-30,NL-ZH,Mobile,Direct,Direct,1433,58,426,75,48,1,69.84,0.0,0.0,0.0,0.0,0.0,0.052,0.032,0,0
2025-06-30,NL-ZH,Mobile,Email/SMS,Lifecycle-Welcome,2437,124,195,44,27,1,74.25,39.63,1.87,1.87,1.93,1.43,0.082,0.024,0,0
2025-06-30,NL-ZH,Mobile,Affiliate,Aff-NetA,13769,251,261,67,47,1,72.85,0.0,0.0,0.0,0.0,0.0,0.217,0.024,0,0
2025-06-30,NL-ZH,Mobile,Referral,ReferAFriend,461,13,102,19,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.017,0,0
2025-06-30,NL-ZH,Desktop,Paid Search,NonBrand-Decor,16647,534,610,116,84,2,148.5,320.87,0.62,0.46,0.49,0.36,0.078,0.032,6672,0
2025-06-30,NL-ZH,Desktop,Paid Social,Retargeting-Catalog,40185,476,548,156,110,2,149.32,179.26,1.29,0.83,0.86,0.83,0.146,0.063,19324,0
2025-06-30,NL-ZH,Desktop,Organic,SEO-Core,1691,71,369,83,48,1,76.36,0.0,0.0,0.0,0.0,0.0,0.126,0.033,0,0
2025-06-30,NL-ZH,Desktop,Direct,Direct,933,28,380,74,53,1,73.76,0.0,0.0,0.0,0.0,0.0,0.35,0.027,0,0
2025-06-30,NL-ZH,Desktop,Email/SMS,Lifecycle-Welcome,1587,90,127,36,26,1,77.47,32.14,2.41,2.41,2.37,2.02,0.041,0.042,0,0
2025-06-30,NL-ZH,Desktop,Affiliate,Aff-NetB,10502,177,208,57,41,1,72.04,0.0,0.0,0.0,0.0,0.0,0.1,0.031,0,0
2025-06-30,NL-ZH,Desktop,Referral,ReferAFriend,539,5,113,27,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.025,0,0
2025-06-30,BE-BRU,Mobile,Paid Search,Brand-Core,29695,950,1134,282,199,6,413.08,547.21,1.02,0.75,0.74,0.67,0.077,0.027,6199,0
2025-06-30,BE-BRU,Mobile,Paid Social,Prospecting-Video,31200,404,380,90,64,1,71.75,148.12,0.75,0.48,0.48,0.46,0.073,0.049,10401,0
2025-06-30,BE-BRU,Mobile,Organic,SEO-Core,2412,67,674,157,110,3,216.43,0.0,0.0,0.0,0.0,0.0,0.034,0.042,0,0
2025-06-30,BE-BRU,Mobile,Direct,Direct,1774,35,430,83,53,2,145.4,0.0,0.0,0.0,0.0,0.0,0.144,0.027,0,0
2025-06-30,BE-BRU,Mobile,Email/SMS,Lifecycle-Welcome,1975,106,158,28,18,0,0.0,64.08,0.0,0.0,0.0,0.0,0.065,0.05,0,0
2025-06-30,BE-BRU,Mobile,Affiliate,Aff-NetB,9115,152,160,38,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.023,0,0
2025-06-30,BE-BRU,Mobile,Referral,ReferAFriend,514,8,105,28,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.028,0,0
2025-06-30,BE-BRU,Desktop,Paid Search,NonBrand-Decor,15754,485,611,120,66,1,68.86,308.73,0.3,0.22,0.22,0.22,0.327,0.023,4370,0
2025-06-30,BE-BRU,Desktop,Paid Social,Prospecting-Video,37004,485,515,124,71,1,66.57,173.15,0.6,0.38,0.37,0.29,0.031,0.05,12492,0
2025-06-30,BE-BRU,Desktop,Organic,SEO-Core,1723,20,344,72,51,1,71.72,0.0,0.0,0.0,0.0,0.0,0.217,0.019,0,0
2025-06-30,BE-BRU,Desktop,Direct,Direct,1307,52,280,61,40,1,72.58,0.0,0.0,0.0,0.0,0.0,0.292,0.027,0,0
2025-06-30,BE-BRU,Desktop,Email/SMS,Lifecycle-Reactivation,1937,95,155,36,24,0,0.0,46.32,0.0,0.0,0.0,0.0,0.245,0.045,0,0
2025-06-30,BE-BRU,Desktop,Affiliate,Aff-NetA,8347,141,131,31,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.026,0,0
2025-06-30,BE-BRU,Desktop,Referral,ReferAFriend,234,12,79,15,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.005,0,0
2025-06-30,LU-LUX,Mobile,Paid Search,NonBrand-Decor,18986,625,579,153,94,2,170.4,364.53,0.63,0.47,0.46,0.42,0.079,0.043,7649,0
2025-06-30,LU-LUX,Mobile,Paid Social,Retargeting-Catalog,33655,375,424,103,69,1,86.46,143.14,0.94,0.6,0.54,0.59,0.123,0.06,13760,0
2025-06-30,LU-LUX,Mobile,Organic,SEO-Core,1540,62,452,99,59,1,84.84,0.0,0.0,0.0,0.0,0.0,0.185,0.033,0,0
2025-06-30,LU-LUX,Mobile,Direct,Direct,1930,57,374,89,56,1,82.96,0.0,0.0,0.0,0.0,0.0,0.065,0.01,0,0
2025-06-30,LU-LUX,Mobile,Email/SMS,Lifecycle-Welcome,1837,92,147,35,21,0,0.0,61.9,0.0,0.0,0.0,0.0,0.107,0.046,0,0
2025-06-30,LU-LUX,Mobile,Affiliate,Aff-NetB,10195,187,208,44,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.031,0,0
2025-06-30,LU-LUX,Mobile,Referral,ReferAFriend,249,20,111,21,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.039,0,0
2025-06-30,LU-LUX,Desktop,Paid Search,Brand-Core,12601,367,373,89,54,1,82.45,218.7,0.51,0.38,0.36,0.31,0.124,0.038,3591,0
2025-06-30,LU-LUX,Desktop,Paid Social,Prospecting-Video,32431,392,386,102,66,1,87.41,132.33,1.02,0.66,0.63,0.63,0.224,0.049,8137,0
2025-06-30,LU-LUX,Desktop,Organic,SEO-Core,1469,61,287,81,49,1,80.95,0.0,0.0,0.0,0.0,0.0,0.01,0.044,0,0
2025-06-30,LU-LUX,Desktop,Direct,Direct,792,43,275,67,43,1,84.11,0.0,0.0,0.0,0.0,0.0,0.239,0.019,0,0
2025-06-30,LU-LUX,Desktop,Email/SMS,Lifecycle-Reactivation,1200,49,96,28,15,0,0.0,52.55,0.0,0.0,0.0,0.0,0.159,0.05,0,0
2025-06-30,LU-LUX,Desktop,Affiliate,Aff-NetB,8448,138,151,39,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.026,0,0
2025-06-30,LU-LUX,Desktop,Referral,ReferAFriend,192,13,78,21,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.051,0,0
2025-07-07,NL-NH,Mobile,Paid Search,NonBrand-Decor,23389,804,766,178,108,3,220.67,514.77,0.58,0.43,0.37,0.43,0.07,0.04,11556,0
2025-07-07,NL-NH,Mobile,Paid Social,Prospecting-Video,45206,534,612,113,66,1,77.13,188.1,0.64,0.41,0.39,0.41,0.051,0.061,9977,0
2025-07-07,NL-NH,Mobile,Organic,SEO-Core,2991,114,568,99,60,1,76.74,0.0,0.0,0.0,0.0,0.0,0.133,0.035,0,0
2025-07-07,NL-NH,Mobile,Direct,Direct,1418,77,450,90,63,2,151.23,0.0,0.0,0.0,0.0,0.0,0.016,0.044,0,0
2025-07-07,NL-NH,Mobile,Email/SMS,Lifecycle-Welcome,3087,130,247,53,34,1,77.76,53.03,1.47,1.47,1.41,1.13,0.053,0.03,0,0
2025-07-07,NL-NH,Mobile,Affiliate,Aff-NetB,11636,197,244,59,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.035,0,0
2025-07-07,NL-NH,Mobile,Referral,ReferAFriend,281,13,126,35,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.025,0,0
2025-07-07,NL-NH,Desktop,Paid Search,NonBrand-Decor,21639,684,759,186,114,3,235.28,439.66,0.72,0.54,0.54,0.47,0.158,0.032,4358,0
2025-07-07,NL-NH,Desktop,Paid Social,Prospecting-Video,43811,506,567,130,85,1,79.09,179.14,0.68,0.44,0.45,0.39,0.074,0.05,9737,0
2025-07-07,NL-NH,Desktop,Organic,SEO-Core,2620,61,459,128,85,2,150.05,0.0,0.0,0.0,0.0,0.0,0.011,0.048,0,0
2025-07-07,NL-NH,Desktop,Direct,Direct,1953,45,429,135,85,2,147.62,0.0,0.0,0.0,0.0,0.0,0.028,0.021,0,0
2025-07-07,NL-NH,Desktop,Email/SMS,Lifecycle-Reactivation,2512,118,201,58,40,1,72.19,64.92,1.11,1.11,0.99,0.85,0.119,0.023,0,0
2025-07-07,NL-NH,Desktop,Affiliate,Aff-NetA,7565,146,162,39,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.03,0,0
2025-07-07,NL-NH,Desktop,Referral,ReferAFriend,291,25,119,30,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.021,0,0
2025-07-07,NL-ZH,Mobile,Paid Search,NonBrand-Decor,34371,1113,1089,306,191,5,379.95,665.38,0.77,0.57,0.49,0.47,0.039,0.037,12737,0
2025-07-07,NL-ZH,Mobile,Paid Social,Prospecting-Video,47727,518,616,111,61,1,77.42,193.0,0.62,0.4,0.4,0.36,0.086,0.052,14704,0
2025-07-07,NL-ZH,Mobile,Organic,SEO-Core,1703,100,507,131,77,2,150.26,0.0,0.0,0.0,0.0,0.0,0.023,0.031,0,0
2025-07-07,NL-ZH,Mobile,Direct,Direct,1300,84,411,108,70,2,155.79,0.0,0.0,0.0,0.0,0.0,0.069,0.014,0,0
2025-07-07,NL-ZH,Mobile,Email/SMS,Lifecycle-Welcome,2200,106,176,44,32,1,71.92,48.67,1.48,1.48,1.48,1.14,0.064,0.019,0,0
2025-07-07,NL-ZH,Mobile,Affiliate,Aff-NetB,11158,184,240,58,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.016,0,0
2025-07-07,NL-ZH,Mobile,Referral,ReferAFriend,693,26,139,25,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.025,0,0
2025-07-07,NL-ZH,Desktop,Paid Search,Brand-Core,16534,485,588,185,105,3,226.55,295.36,1.04,0.77,0.73,0.67,0.08,0.034,4921,0
2025-07-07,NL-ZH,Desktop,Paid Social,Retargeting-Catalog,45276,521,588,168,100,1,73.97,177.18,0.65,0.42,0.39,0.32,0.082,0.067,11923,0
2025-07-07,NL-ZH,Desktop,Organic,SEO-Core,2572,70,549,159,93,2,140.25,0.0,0.0,0.0,0.0,0.0,0.042,0.029,0,0
2025-07-07,NL-ZH,Desktop,Direct,Direct,1132,54,305,60,41,1,70.52,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0,0
2025-07-07,NL-ZH,Desktop,Email/SMS,Lifecycle-Welcome,2337,124,187,47,28,1,73.29,63.08,1.16,1.16,1.16,1.1,0.044,0.022,0,0
2025-07-07,NL-ZH,Desktop,Affiliate,Aff-NetA,10990,210,217,58,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.022,0,0
2025-07-07,NL-ZH,Desktop,Referral,ReferAFriend,319,21,88,26,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.036,0,0
2025-07-07,BE-BRU,Mobile,Paid Search,NonBrand-Decor,30200,1019,976,266,198,5,347.33,663.54,0.71,0.52,0.49,0.47,0.119,0.033,8892,0
2025-07-07,BE-BRU,Mobile,Paid Social,Retargeting-Catalog,50642,633,598,152,90,1,71.93,228.53,0.49,0.31,0.33,0.29,0.022,0.056,14162,0
2025-07-07,BE-BRU,Mobile,Organic,SEO-Core,1847,75,455,78,58,1,70.19,0.0,0.0,0.0,0.0,0.0,0.087,0.054,0,0
2025-07-07,BE-BRU,Mobile,Direct,Direct,1117,37,388,95,68,2,133.42,0.0,0.0,0.0,0.0,0.0,0.067,0.039,0,0
2025-07-07,BE-BRU,Mobile,Email/SMS,Lifecycle-Welcome,2037,89,163,34,18,0,0.0,38.87,0.0,0.0,0.0,0.0,0.004,0.041,0,0
2025-07-07,BE-BRU,Mobile,Affiliate,Aff-NetA,11355,207,229,62,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.022,0,0
2025-07-07,BE-BRU,Mobile,Referral,ReferAFriend,363,8,100,23,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.002,0,0
2025-07-07,BE-BRU,Desktop,Paid Search,NonBrand-Home,9376,328,363,70,41,1,68.56,204.88,0.45,0.33,0.29,0.3,0.053,0.028,2151,0
2025-07-07,BE-BRU,Desktop,Paid Social,Retargeting-Catalog,35749,404,430,98,56,1,68.17,144.54,0.73,0.47,0.47,0.38,0.146,0.061,13937,0
2025-07-07,BE-BRU,Desktop,Organic,SEO-Core,1638,70,302,80,54,1,70.56,0.0,0.0,0.0,0.0,0.0,0.073,0.022,0,0
2025-07-07,BE-BRU,Desktop,Direct,Direct,1216,81,332,99,58,1,72.73,0.0,0.0,0.0,0.0,0.0,0.134,0.025,0,0
2025-07-07,BE-BRU,Desktop,Email/SMS,Lifecycle-Reactivation,1462,87,117,26,16,0,0.0,37.51,0.0,0.0,0.0,0.0,0.092,0.022,0,0
2025-07-07,BE-BRU,Desktop,Affiliate,Aff-NetA,7087,140,154,41,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.042,0,0
2025-07-07,BE-BRU,Desktop,Referral,ReferAFriend,147,6,70,21,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.03,0,0
2025-07-07,LU-LUX,Mobile,Paid Search,NonBrand-Decor,21723,649,662,186,107,3,264.65,425.6,0.84,0.62,0.57,0.61,0.139,0.028,10157,0
2025-07-07,LU-LUX,Mobile,Paid Social,Retargeting-Catalog,30383,386,416,116,64,1,82.91,127.22,1.01,0.65,0.64,0.57,0.136,0.048,7877,0
2025-07-07,LU-LUX,Mobile,Organic,SEO-Core,1536,60,302,61,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.04,0,0
2025-07-07,LU-LUX,Mobile,Direct,Direct,1716,50,366,76,50,1,80.57,0.0,0.0,0.0,0.0,0.0,0.13,0.037,0,0
2025-07-07,LU-LUX,Mobile,Email/SMS,Lifecycle-Welcome,1775,85,142,25,15,0,0.0,53.26,0.0,0.0,0.0,0.0,0.021,0.016,0,0
2025-07-07,LU-LUX,Mobile,Affiliate,Aff-NetA,14410,244,235,43,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.021,0,0
2025-07-07,LU-LUX,Mobile,Referral,ReferAFriend,356,8,115,31,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.043,0,0
2025-07-07,LU-LUX,Desktop,Paid Search,NonBrand-Home,11180,328,380,103,75,2,175.85,181.92,1.3,0.97,0.9,0.84,0.072,0.035,2844,0
2025-07-07,LU-LUX,Desktop,Paid Social,Retargeting-Catalog,33177,399,380,93,61,1,86.79,130.59,1.03,0.66,0.58,0.64,0.111,0.043,13306,0
2025-07-07,LU-LUX,Desktop,Organic,SEO-Core,1098,67,316,92,51,1,88.77,0.0,0.0,0.0,0.0,0.0,0.026,0.051,0,0
2025-07-07,LU-LUX,Desktop,Direct,Direct,989,58,277,81,57,1,80.36,0.0,0.0,0.0,0.0,0.0,0.156,0.046,0,0
2025-07-07,LU-LUX,Desktop,Email/SMS,Lifecycle-Reactivation,1050,59,84,15,9,0,0.0,51.13,0.0,0.0,0.0,0.0,0.176,0.033,0,0
2025-07-07,LU-LUX,Desktop,Affiliate,Aff-NetA,7263,130,150,42,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.033,0,0
2025-07-07,LU-LUX,Desktop,Referral,ReferAFriend,343,9,68,17,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.033,0,0
2025-07-14,NL-NH,Mobile,Paid Search,NonBrand-Home,17286,553,675,131,88,2,157.93,315.56,0.68,0.5,0.46,0.48,0.063,0.021,3477,0
2025-07-14,NL-NH,Mobile,Paid Social,Retargeting-Catalog,58697,739,842,220,157,2,156.14,279.08,0.87,0.56,0.54,0.45,0.059,0.066,26997,0
2025-07-14,NL-NH,Mobile,Organic,SEO-Core,1604,56,556,147,85,2,153.97,0.0,0.0,0.0,0.0,0.0,0.079,0.033,0,0
2025-07-14,NL-NH,Mobile,Direct,Direct,2690,35,584,164,106,3,217.9,0.0,0.0,0.0,0.0,0.0,0.115,0.032,0,0
2025-07-14,NL-NH,Mobile,Email/SMS,Lifecycle-Reactivation,3000,175,240,44,29,1,72.82,41.79,1.74,1.74,1.6,1.65,0.037,0.058,0,0
2025-07-14,NL-NH,Mobile,Affiliate,Aff-NetA,17320,311,288,81,55,1,71.87,0.0,0.0,0.0,0.0,0.0,0.038,0.031,0,0
2025-07-14,NL-NH,Mobile,Referral,ReferAFriend,466,28,145,40,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.029,0,0
2025-07-14,NL-NH,Desktop,Paid Search,Brand-Core,18585,563,664,151,105,2,148.46,358.1,0.56,0.41,0.42,0.4,0.057,0.005,9289,0
2025-07-14,NL-NH,Desktop,Paid Social,Retargeting-Catalog,39477,486,489,153,106,2,156.32,172.59,1.4,0.91,0.77,0.72,0.128,0.073,16976,0
2025-07-14,NL-NH,Desktop,Organic,SEO-Core,2168,81,440,97,62,1,78.5,0.0,0.0,0.0,0.0,0.0,0.08,0.014,0,0
2025-07-14,NL-NH,Desktop,Direct,Direct,862,58,418,83,58,2,152.43,0.0,0.0,0.0,0.0,0.0,0.151,0.031,0,0
2025-07-14,NL-NH,Desktop,Email/SMS,Lifecycle-Welcome,1475,81,118,31,21,0,0.0,73.69,0.0,0.0,0.0,0.0,0.096,0.024,0,0
2025-07-14,NL-NH,Desktop,Affiliate,Aff-NetA,12309,220,236,46,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.015,0,0
2025-07-14,NL-NH,Desktop,Referral,ReferAFriend,307,4,84,25,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.026,0,0
2025-07-14,NL-ZH,Mobile,Paid Search,NonBrand-Decor,30030,983,1057,270,150,4,307.27,637.83,0.65,0.48,0.44,0.47,0.057,0.037,11674,0
2025-07-14,NL-ZH,Mobile,Paid Social,Retargeting-Catalog,45588,598,704,186,121,1,77.5,198.75,0.6,0.39,0.39,0.3,0.069,0.045,10933,0
2025-07-14,NL-ZH,Mobile,Organic,SEO-Core,2242,123,711,171,96,3,210.22,0.0,0.0,0.0,0.0,0.0,0.094,0.027,0,0
2025-07-14,NL-ZH,Mobile,Direct,Direct,1766,51,503,133,85,2,145.27,0.0,0.0,0.0,0.0,0.0,0.033,0.018,0,0
2025-07-14,NL-ZH,Mobile,Email/SMS,Lifecycle-Welcome,2812,156,225,47,31,1,72.02,69.08,1.04,1.04,0.9,0.83,0.062,0.023,0,0
2025-07-14,NL-ZH,Mobile,Affiliate,Aff-NetB,14384,259,246,67,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.034,0,0
2025-07-14,NL-ZH,Mobile,Referral,ReferAFriend,667,24,148,31,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.026,0,0
2025-07-14,NL-ZH,Desktop,Paid Search,Brand-Core,14512,484,525,163,104,3,232.67,301.11,1.04,0.77,0.69,0.65,0.176,0.03,5645,0
2025-07-14,NL-ZH,Desktop,Paid Social,Prospecting-Video,55761,625,674,129,77,1,73.56,223.66,0.51,0.33,0.31,0.25,0.104,0.066,23910,0
2025-07-14,NL-ZH,Desktop,Organic,SEO-Core,1562,31,321,63,37,1,69.95,0.0,0.0,0.0,0.0,0.0,0.049,0.03,0,0
2025-07-14,NL-ZH,Desktop,Direct,Direct,2171,23,393,84,61,2,146.32,0.0,0.0,0.0,0.0,0.0,0.047,0.042,0,0
2025-07-14,NL-ZH,Desktop,Email/SMS,Lifecycle-Welcome,2587,109,207,39,25,1,77.51,76.7,1.01,1.01,0.87,0.77,0.085,0.026,0,0
2025-07-14,NL-ZH,Desktop,Affiliate,Aff-NetA,9012,159,186,49,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.037,0,0
2025-07-14,NL-ZH,Desktop,Referral,ReferAFriend,518,15,108,25,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.022,0,0
2025-07-14,BE-BRU,Mobile,Paid Search,NonBrand-Decor,19489,570,772,206,123,3,212.54,321.59,0.89,0.66,0.65,0.5,0.268,0.023,7669,0
2025-07-14,BE-BRU,Mobile,Paid Social,Retargeting-Catalog,51845,663,624,142,94,1,67.64,221.82,0.47,0.3,0.3,0.29,0.121,0.059,22521,0
2025-07-14,BE-BRU,Mobile,Organic,SEO-Core,2691,107,514,112,69,2,144.24,0.0,0.0,0.0,0.0,0.0,0.079,0.03,0,0
